Sort,CASE,DECISION,TARJCASE,COMPANY,PERMNO,COUNTRY,PRODUCT,CERTAIN,DATES,EVENT,NP,ACQ,JV,PE,Semicon,steel92,event_date,event_order
970.0,731622,N,1.0,MORTON INTERNATIONAL INC.,75647,JAPAN,Dry Film Photoresist,1.0,930422,ITCF,na,na,na,na,0.0,0.0,1993-04-22,5.0
974.0,731636,A,0.0,Carpenter Technology,20618,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,921230,PET,na,na,na,na,0.0,0.0,1992-12-30,1.0
975.0,731636,A,0.0,Republic Engineered Steels,81583,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,921230,PET,na,na,na,na,0.0,0.0,1992-12-30,1.0
976.0,731636,A,0.0,Carpenter Technology,20618,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,930209,ITCP,na,na,na,na,0.0,0.0,1993-02-09,2.0
977.0,731636,A,0.0,Republic Engineered Steels,81583,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,930209,ITCP,na,na,na,na,0.0,0.0,1993-02-09,2.0
978.0,731636,A,0.0,Carpenter Technology,20618,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,930729,DOCP,na,na,na,na,0.0,0.0,1993-07-29,3.0
979.0,731636,A,0.0,Republic Engineered Steels,81583,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,930729,DOCP,na,na,na,na,0.0,0.0,1993-07-29,3.0
980.0,731636,A,0.0,Carpenter Technology,20618,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,931223,DOCF,na,na,na,na,0.0,0.0,1993-12-23,4.0
981.0,731636,A,0.0,Republic Engineered Steels,81583,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,931223,DOCF,na,na,na,na,0.0,0.0,1993-12-23,4.0
982.0,731636,A,0.0,Carpenter Technology,20618,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,940119,ITCF,na,na,na,na,0.0,0.0,1994-01-19,5.0
983.0,731636,A,0.0,Republic Engineered Steels,81583,BRAZIL/FRANCE/INDIA,SS WIRE ROD,1.0,940119,ITCF,na,na,na,na,0.0,0.0,1994-01-19,5.0
984.0,731645,A,0.0,Lehigh Portland Cement Co.,16731,FRANCE,CALCIUM ALUMINATE CEMENT,0.0,930408,PET,na,na,na,na,0.0,0.0,1993-04-08,1.0
985.0,731645,A,0.0,Lehigh Portland Cement Co.,16731,FRANCE,CALCIUM ALUMINATE CEMENT,1.0,930514,ITCP,na,na,na,na,0.0,0.0,1993-05-14,2.0
986.0,731645,A,0.0,Lehigh Portland Cement Co.,16731,FRANCE,CALCIUM ALUMINATE CEMENT,0.0,931103,DOCP,na,na,na,na,0.0,0.0,1993-11-03,3.0
987.0,731645,A,0.0,Lehigh Portland Cement Co.,16731,FRANCE,CALCIUM ALUMINATE CEMENT,0.0,940325,DOCF,na,na,na,na,0.0,0.0,1994-03-25,4.0
988.0,731645,A,0.0,Lehigh Portland Cement Co.,16731,FRANCE,CALCIUM ALUMINATE CEMENT,0.0,940615,ITCF,na,na,na,na,0.0,0.0,1994-06-15,5.0
989.0,731647,T,1.0,KEYSTONE CONSOLIDATED,19975,CANADA,Carbon Steel Wire Rod,1.0,930423,PET,na,na,na,na,0.0,0.0,1993-04-23,1.0
990.0,731647,T,1.0,KEYSTONE CONSOLIDATED,19975,CANADA,Carbon Steel Wire Rod,1.0,930603,ITCP,na,na,na,na,0.0,0.0,1993-06-03,2.0
991.0,731647,T,1.0,KEYSTONE CONSOLIDATED,19975,CANADA,Carbon Steel Wire Rod,1.0,931123,DOCP,na,na,na,na,0.0,0.0,1993-11-23,3.0
995.0,731653,A,0.0,Union Camp,14883,CHINA,SEBACIC ACID,0.0,930726,PET,na,na,na,na,0.0,0.0,1993-07-26,1.0
996.0,731653,A,0.0,Union Camp,14883,CHINA,SEBACIC ACID,1.0,930902,ITCP,na,na,na,na,0.0,0.0,1993-09-02,2.0
997.0,731653,A,0.0,Union Camp,14883,CHINA,SEBACIC ACID,0.0,940105,DOCP,na,na,na,na,0.0,0.0,1994-01-05,3.0
998.0,731653,A,0.0,Union Camp,14883,CHINA,SEBACIC ACID,0.0,940531,DOCF,na,na,na,na,0.0,0.0,1994-05-31,4.0
999.0,731653,A,0.0,Union Camp,14883,CHINA,SEBACIC ACID,1.0,940627,ITCF,na,na,na,na,0.0,0.0,1994-06-27,5.0
1000.0,731659,A,0.0,Allegheny Ludlum Corp.,75002,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,930826,PET,na,na,na,na,0.0,0.0,1993-08-26,1.0
1001.0,731659,A,0.0,Armco Steel,17566,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,930826,PET,na,na,na,na,0.0,0.0,1993-08-26,1.0
1002.0,731659,A,0.0,Allegheny Ludlum Corp.,75002,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,931006,ITCP,na,na,na,na,0.0,0.0,1993-10-06,2.0
1003.0,731659,A,0.0,Armco Steel,17566,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,931006,ITCP,na,na,na,na,0.0,0.0,1993-10-06,2.0
1004.0,731659,A,0.0,Allegheny Ludlum Corp.,75002,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,940204,DOCP,na,na,na,na,0.0,0.0,1994-02-04,3.0
1005.0,731659,A,0.0,Armco Steel,17566,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,940204,DOCP,na,na,na,na,0.0,0.0,1994-02-04,3.0
1006.0,731659,A,0.0,Allegheny Ludlum Corp.,75002,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,940701,DOCF,na,na,na,na,0.0,0.0,1994-07-01,4.0
1007.0,731659,A,0.0,Armco Steel,17566,ITALY,GRAIN-ORIENTED ELEC STEEL,1.0,940701,DOCF,na,na,na,na,0.0,0.0,1994-07-01,4.0
1008.0,731659,A,0.0,Allegheny Ludlum Corp.,75002,ITALY,GRAIN-ORIENTED ELEC STEEL,0.0,940817,ITCF,na,na,na,na,0.0,0.0,1994-08-17,5.0
1009.0,731659,A,0.0,Armco Steel,17566,ITALY,GRAIN-ORIENTED ELEC STEEL,0.0,940817,ITCF,na,na,na,na,0.0,0.0,1994-08-17,5.0
1010.0,731660,A,0.0,Allegheny Ludlum Corp.,75002,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,930826,PET,na,na,na,na,0.0,0.0,1993-08-26,1.0
1011.0,731660,A,0.0,Armco Steel,17566,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,930826,PET,na,na,na,na,0.0,0.0,1993-08-26,1.0
1012.0,731660,A,0.0,Allegheny Ludlum Corp.,75002,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,931006,ITCP,na,na,na,na,0.0,0.0,1993-10-06,2.0
1013.0,731660,A,0.0,Armco Steel,17566,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,931006,ITCP,na,na,na,na,0.0,0.0,1993-10-06,2.0
1014.0,731660,A,0.0,Allegheny Ludlum Corp.,75002,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,940204,DOCP,na,na,na,na,0.0,0.0,1994-02-04,3.0
1015.0,731660,A,0.0,Armco Steel,17566,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,940204,DOCP,na,na,na,na,0.0,0.0,1994-02-04,3.0
1016.0,731660,A,0.0,Allegheny Ludlum Corp.,75002,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,940420,DOCF,na,na,na,na,0.0,0.0,1994-04-20,4.0
1017.0,731660,A,0.0,Armco Steel,17566,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,940420,DOCF,na,na,na,na,0.0,0.0,1994-04-20,4.0
1018.0,731660,A,0.0,Allegheny Ludlum Corp.,75002,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,940519,ITCF,na,na,na,na,0.0,0.0,1994-05-19,5.0
1019.0,731660,A,0.0,Armco Steel,17566,JAPAN,GRAIN-ORIENTED ELEC STEEL,1.0,940519,ITCF,na,na,na,na,0.0,0.0,1994-05-19,5.0
1020.0,731661,S,1.0,EASTMAN KODAK,11754,JAPAN,Photo Paper and Chemicals,1.0,930831,PET,na,na,na,na,0.0,0.0,1993-08-31,1.0
1021.0,731661,S,1.0,EASTMAN KODAK,11754,JAPAN,Photo Paper and Chemicals,1.0,931012,ITCP,na,na,na,na,0.0,0.0,1993-10-12,2.0
1023.0,731661,S,1.0,EASTMAN KODAK,11754,JAPAN,Photo Paper and Chemicals,1.0,940330,DOCP,na,na,na,na,0.0,0.0,1994-03-30,3.0
1024.0,731661,S,1.0,EASTMAN KODAK,11754,JAPAN,Photo Paper and Chemicals,1.0,940819,ITCF,na,na,na,na,0.0,0.0,1994-08-19,5.0
1026.0,731663,A,0.0,ACCO,64688,CHINA,PAPER CLIPS,0.0,931020,PET,na,na,na,na,0.0,0.0,1993-10-20,1.0
1027.0,731663,A,0.0,ACCO,64688,CHINA,PAPER CLIPS,0.0,931206,ITCP,na,na,na,na,0.0,0.0,1993-12-06,2.0
1028.0,731663,A,0.0,ACCO,64688,CHINA,PAPER CLIPS,0.0,940518,DOCP,na,na,na,na,0.0,0.0,1994-05-18,3.0
1029.0,731663,A,0.0,ACCO,64688,CHINA,PAPER CLIPS,0.0,941007,DOCF,na,na,na,na,0.0,0.0,1994-10-07,4.0
1030.0,731663,A,0.0,ACCO,64688,CHINA,PAPER CLIPS,1.0,941108,ITCF,na,na,na,na,0.0,0.0,1994-11-08,5.0
1031.0,731677,A,0.0,Rhone-Poulenc,39570,CHINA,COUMARIN,0.0,940107,PET,na,na,na,na,0.0,0.0,1994-01-07,1.0
1032.0,731677,A,0.0,Rhone-Poulenc,39570,CHINA,COUMARIN,0.0,940223,ITCP,na,na,na,na,0.0,0.0,1994-02-23,2.0
1033.0,731677,A,0.0,Rhone-Poulenc,39570,CHINA,COUMARIN,0.0,940804,DOCP,na,na,na,na,0.0,0.0,1994-08-04,3.0
1034.0,731677,A,0.0,Rhone-Poulenc,39570,CHINA,COUMARIN,0.0,941228,DOCF,na,na,na,na,0.0,0.0,1994-12-28,4.0
1035.0,731677,A,0.0,Rhone-Poulenc,39570,CHINA,COUMARIN,0.0,950208,ITCF,na,na,na,na,0.0,0.0,1995-02-08,5.0
1036.0,731706,A,0.0,Maui Pineapple Co. Ltd.,51925,THAILAND,CANNED PINEAPPLE,0.0,940616,PET,na,na,na,na,0.0,0.0,1994-06-16,1.0
1037.0,731706,A,0.0,Maui Pineapple Co. Ltd.,51925,THAILAND,CANNED PINEAPPLE,0.0,940803,ITCP,na,na,na,na,0.0,0.0,1994-08-03,2.0
1038.0,731706,A,0.0,Maui Pineapple Co. Ltd.,51925,THAILAND,CANNED PINEAPPLE,0.0,950111,DOCP,na,na,na,na,0.0,0.0,1995-01-11,3.0
1039.0,731706,A,0.0,Maui Pineapple Co. Ltd.,51925,THAILAND,CANNED PINEAPPLE,0.0,950605,DOCF,na,na,na,na,0.0,0.0,1995-06-05,4.0
1040.0,731706,A,0.0,Maui Pineapple Co. Ltd.,51925,THAILAND,CANNED PINEAPPLE,1.0,950703,ITCF,na,na,na,na,0.0,0.0,1995-07-03,5.0
1041.0,731707,A,0.0,"Quanex Corp., Gulf States Tube Div.",42307,ARGENTINA/BRAZIL/GERMANY/ITALY,SEAMLESS PIPES,1.0,940623,PET,na,na,na,na,0.0,0.0,1994-06-23,1.0
1042.0,731707,A,0.0,"Quanex Corp., Gulf States Tube Div.",42307,ARGENTINA/BRAZIL/GERMANY/ITALY,SEAMLESS PIPES,1.0,940804,ITCP,na,na,na,na,0.0,0.0,1994-08-04,2.0
1043.0,731707,A,0.0,"Quanex Corp., Gulf States Tube Div.",42307,ARGENTINA/BRAZIL/GERMANY/ITALY,SEAMLESS PIPES,1.0,950124,DOCP,na,na,na,na,0.0,0.0,1995-01-24,3.0
1044.0,731707,A,0.0,"Quanex Corp., Gulf States Tube Div.",42307,ARGENTINA/BRAZIL/GERMANY/ITALY,SEAMLESS PIPES,0.0,950619,DOCF,na,na,na,na,0.0,0.0,1995-06-19,4.0
1045.0,731707,A,0.0,"Quanex Corp., Gulf States Tube Div.",42307,ARGENTINA/BRAZIL/GERMANY/ITALY,SEAMLESS PIPES,0.0,950913,ITCF,na,na,na,na,0.0,0.0,1995-09-13,5.0
1046.0,731724,A,0.0,Kerr-McGee Chemical,25769,CHINA,MANGANESE METAL,0.0,941117,PET,na,na,na,na,0.0,0.0,1994-11-17,1.0
1047.0,731724,A,0.0,Kerr-McGee Chemical,25769,CHINA,MANGANESE METAL,1.0,941222,ITCP,na,na,na,na,0.0,0.0,1994-12-22,2.0
1048.0,731724,A,0.0,Kerr-McGee Chemical,25769,CHINA,MANGANESE METAL,0.0,950614,DOCP,na,na,na,na,0.0,0.0,1995-06-14,3.0
1049.0,731724,A,0.0,Kerr-McGee Chemical,25769,CHINA,MANGANESE METAL,0.0,951106,DOCF,na,na,na,na,0.0,0.0,1995-11-06,4.0
1050.0,731724,A,0.0,Kerr-McGee Chemical,25769,CHINA,MANGANESE METAL,0.0,960119,ITCF,na,na,na,na,0.0,0.0,1996-01-19,5.0
1051.0,731734,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,ITALY,PASTA,1.0,950512,PET,na,na,na,na,0.0,0.0,1995-05-12,1.0
1052.0,731734,A,0.0,Borden,16571,ITALY,PASTA,1.0,950512,PET,na,na,na,na,0.0,0.0,1995-05-12,1.0
1053.0,731734,A,0.0,Hershey Foods Corp.,16600,ITALY,PASTA,1.0,950512,PET,na,na,na,na,0.0,0.0,1995-05-12,1.0
1054.0,731734,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,ITALY,PASTA,1.0,950628,ITCP,na,na,na,na,0.0,0.0,1995-06-28,2.0
1055.0,731734,A,0.0,Borden,16571,ITALY,PASTA,1.0,950628,ITCP,na,na,na,na,0.0,0.0,1995-06-28,2.0
1056.0,731734,A,0.0,Hershey Foods Corp.,16600,ITALY,PASTA,1.0,950628,ITCP,na,na,na,na,0.0,0.0,1995-06-28,2.0
1057.0,731734,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,ITALY,PASTA,1.0,951218,DOCP,na,na,na,na,0.0,0.0,1995-12-18,3.0
1058.0,731734,A,0.0,Borden,16571,ITALY,PASTA,1.0,951218,DOCP,na,na,na,na,0.0,0.0,1995-12-18,3.0
1059.0,731734,A,0.0,Hershey Foods Corp.,16600,ITALY,PASTA,1.0,951218,DOCP,na,na,na,na,0.0,0.0,1995-12-18,3.0
1060.0,731734,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,ITALY,PASTA,1.0,960604,DOCF,na,na,na,na,0.0,0.0,1996-06-04,4.0
1061.0,731734,A,0.0,Borden,16571,ITALY,PASTA,1.0,960604,DOCF,na,na,na,na,0.0,0.0,1996-06-04,4.0
1062.0,731734,A,0.0,Hershey Foods Corp.,16600,ITALY,PASTA,1.0,960604,DOCF,na,na,na,na,0.0,0.0,1996-06-04,4.0
1063.0,731734,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,ITALY,PASTA,1.0,960710,ITCF,na,na,na,na,0.0,0.0,1996-07-10,5.0
1064.0,731734,A,0.0,Borden,16571,ITALY,PASTA,1.0,960710,ITCF,na,na,na,na,0.0,0.0,1996-07-10,5.0
1065.0,731734,A,0.0,Hershey Foods Corp.,16600,ITALY,PASTA,1.0,960710,ITCF,na,na,na,na,0.0,0.0,1996-07-10,5.0
1066.0,731735,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,TURKEY,PASTA,1.0,950512,PET,na,na,na,na,0.0,0.0,1995-05-12,1.0
1067.0,731735,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,TURKEY,PASTA,1.0,950628,ITCP,na,na,na,na,0.0,0.0,1995-06-28,2.0
1068.0,731735,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,TURKEY,PASTA,1.0,951218,DOCP,na,na,na,na,0.0,0.0,1995-12-18,3.0
1069.0,731735,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,TURKEY,PASTA,1.0,960604,DOCF,na,na,na,na,0.0,0.0,1996-06-04,4.0
1070.0,731735,A,0.0,"Archer Daniels Midland, Gooch Foods Division",10516,TURKEY,PASTA,1.0,960710,ITCF,na,na,na,na,0.0,0.0,1996-07-10,5.0
1071.0,731739,A,0.0,Lukens Steel,22373,JAPAN,CLAD STEEL PLATE,1.0,951002,PET,na,na,na,na,0.0,0.0,1995-10-02,1.0
1072.0,731739,A,0.0,Lukens Steel,22373,JAPAN,CLAD STEEL PLATE,1.0,951114,ITCP,na,na,na,na,0.0,0.0,1995-11-14,2.0
1073.0,731739,A,0.0,Lukens Steel,22373,JAPAN,CLAD STEEL PLATE,1.0,960227,DOCP,na,na,na,na,0.0,0.0,1996-02-27,3.0
1074.0,731739,A,0.0,Lukens Steel,22373,JAPAN,CLAD STEEL PLATE,1.0,960504,DOCF,na,na,na,na,0.0,0.0,1996-05-04,4.0
1075.0,731739,A,0.0,Lukens Steel,22373,JAPAN,CLAD STEEL PLATE,1.0,960619,ITCF,na,na,na,na,0.0,0.0,1996-06-19,5.0
1076.0,737735,A,0.0,Borden,16571,TURKEY,PASTA,1.0,950512,PET,na,na,na,na,0.0,0.0,1995-05-12,1.0
1077.0,737735,A,0.0,Hershey Foods Corp.,16600,TURKEY,PASTA,1.0,950512,PET,na,na,na,na,0.0,0.0,1995-05-12,1.0
1078.0,737735,A,0.0,Borden,16571,TURKEY,PASTA,1.0,950628,ITCP,na,na,na,na,0.0,0.0,1995-06-28,2.0
1079.0,737735,A,0.0,Hershey Foods Corp.,16600,TURKEY,PASTA,1.0,950628,ITCP,na,na,na,na,0.0,0.0,1995-06-28,2.0
1080.0,737735,A,0.0,Borden,16571,TURKEY,PASTA,1.0,951218,DOCP,na,na,na,na,0.0,0.0,1995-12-18,3.0
1081.0,737735,A,0.0,Hershey Foods Corp.,16600,TURKEY,PASTA,1.0,951218,DOCP,na,na,na,na,0.0,0.0,1995-12-18,3.0
1082.0,737735,A,0.0,Borden,16571,TURKEY,PASTA,1.0,960604,DOCF,na,na,na,na,0.0,0.0,1996-06-04,4.0
1083.0,737735,A,0.0,Hershey Foods Corp.,16600,TURKEY,PASTA,1.0,960604,DOCF,na,na,na,na,0.0,0.0,1996-06-04,4.0
1084.0,737735,A,0.0,Borden,16571,TURKEY,PASTA,1.0,960710,ITCF,na,na,na,na,0.0,0.0,1996-07-10,5.0
1085.0,737735,A,0.0,Hershey Foods Corp.,16600,TURKEY,PASTA,1.0,960710,ITCF,na,na,na,na,0.0,0.0,1996-07-10,5.0
1086.0,731053-86,T,1.0,BETHLEHEM STEEL CORP.,10786,UK,Carbon steel products,1.0,820108,PET,na,na,na,na,0.0,0.0,1982-01-08,1.0
1087.0,731053-86,T,1.0,U.S. STEEL CORP.,15069,UK,Carbon steel products,1.0,820111,PET,na,na,na,na,0.0,0.0,1982-01-11,1.0
1088.0,731053-86,T,1.0,BETHLEHEM STEEL CORP.,10786,UK,Carbon steel products,1.0,820218,ITCP,na,na,na,na,0.0,0.0,1982-02-18,2.0
1089.0,731053-86,T,1.0,U.S. STEEL CORP.,15069,UK,Carbon steel products,1.0,820228,ITCP,na,na,na,na,0.0,0.0,1982-02-28,2.0
1090.0,731053-86,T,1.0,BETHLEHEM STEEL CORP.,10786,UK,Carbon steel products,1.0,820812,DOCP,na,na,na,na,0.0,0.0,1982-08-12,3.0
1091.0,731053-86,T,1.0,U.S. STEEL CORP.,15069,UK,Carbon steel products,1.0,820812,DOCP,na,na,na,na,0.0,0.0,1982-08-12,3.0
